carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,temperature_2m,dew_point_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation,cloud_cover,relative_humidity_2m,aqicn_AQI_high_missing,aqicn_PM2.5_high_missing,aqicn_PM10_high_missing,aqicn_NO2_high_missing,aqicn_CO_high_missing,aqicn_SO2_high_missing,aqicn_O3_high_missing,PM25_lag1,PM10_lag1,AQI_lag1,PM25_lag2,PM10_lag2,AQI_lag2,PM25_lag3,PM10_lag3,AQI_lag3,AQI_roll7,AQI_roll30,PM25_roll7,PM10_roll7,month,day_of_week,is_weekend,day_of_year,season,AQI_change,PM25_change,PM10_change
-0.33080215181623196,-0.008019326073782449,-0.23877358777182348,-0.04112651756831579,-0.046932761328561313,-0.027844065938676974,0.021246565410069147,-0.045681691850934215,0.021293441908700368,-0.0020102814265656427,0.006527414321900389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8245735645294197,-0.07656086717333085,0.0,0.009940841538564575,-0.019161798613411767,0.0,-0.009238525799342463,-0.057960672378540225,0.0,0.0,0.0,0.021467170034136323,0.015794749941144,-0.0019509778703964895,0.013088383674621744,0.0,0.003240904126848219,-0.01784674099513493,0.0,2.2377811888286048,0.011941315105983412
-0.31388959544045597,-0.03023347241537953,-0.2594397347314012,0.009047677857535115,-0.04229428563799128,-0.0725678586959838,0.062290737288339414,-0.029164676666259024,0.014070712498255184,-0.002818621907915692,-0.0113299001966199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6914292757851737,-0.24279880114964061,0.0,-0.04947229044778011,-0.019322688238961407,0.0,-0.012210331644330148,-0.06657990455627479,0.0,0.0,0.0,-0.01984831809997572,-0.035987080165318375,-0.007840531894138738,0.00691651753016842,0.0,-0.001793249675205999,-0.017876696586608936,0.0,-8.064225308554512,-0.5669010169165468
-0.3569616038458684,-0.025073317119053837,0.05262814828327705,-0.003000550270080536,-0.03026502234595136,-0.056348592894417085,0.07122266156332888,-0.00420758860451796,0.01445710386548755,-0.0027498292922969775,0.0036457163946970184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.330361470494951,-0.27731439249856166,0.0,-0.05549417768205903,-0.01993223258427257,0.0,-0.013880541665213844,0.02302949087960369,0.0,0.0,0.0,-0.023896392413547827,-0.05299516269138899,-0.004272633961268265,0.017166425841195525,0.0,-0.0036150366919383004,-0.008065738677979186,0.0,-1.8448460129329134,0.09131585802350704
-0.4170600891113274,-0.03458444186619352,-0.6736643733297077,-0.01820335899080483,-0.034999995912824086,0.0471741924967084,0.029700340543474115,-0.024499768529618597,0.023384156908308133,-0.0031060123443604126,0.0017829302379069084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.53974970817566,-0.49048495088304883,0.0,-0.007534141540526562,0.009032983779907309,0.0,-0.026594038350241433,0.013694170202527849,0.0,0.0,0.0,-0.08776219946997545,-0.05381275721958748,-0.06063005719866129,0.007553309031895138,0.0,-0.009891849245343667,-0.00541727883475142,0.0,5.538238068308151,0.2651623208182196
-0.3450924914223809,-0.004761475835527408,0.1466413886206485,0.00877401556287565,-0.03327659198216004,-0.05392846107482896,0.05986088071550582,-0.024157165118626218,0.014200025967189944,-0.0029286473137986996,-0.007810720035007331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.489299433571951,-0.07074743815830763,0.0,-0.05678776059831873,0.09026680060795401,0.0,-0.04041060447692857,-0.09067542757306793,0.0,0.0,0.0,-0.027457841464451453,-0.0814327464784897,-0.0014821325029646154,0.010741433416094586,0.0,-0.006419595309666499,-0.01784673145839122,0.0,1.9812729678835181,-0.006867397172110553
-0.38016110897064237,-0.006717440060206518,-0.3151749794823781,0.01775450638362384,-0.04496591227395186,-0.0697409112112857,0.04130497319357725,-0.05512853928974718,0.013840349061148822,-0.002075648307800445,-0.005166714532034941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2597174944196436,-0.22363305636814598,0.0,-0.05439749717712391,0.07755126646586774,0.0,0.021514280182974792,0.012666463170732658,0.0,0.0,0.0,-0.0184085689272196,0.30300438131604907,-0.006418750626700387,-0.009981034823825905,0.0,-0.009947952542985559,-0.01781647477831199,0.0,-7.087798790931703,-0.6631924854006085
-0.3235505063193189,0.0008834300722393758,-0.9042758011817936,-0.01034267425537053,-0.005338486603328236,0.07469314507075733,0.047605203560420604,0.01523490428924593,0.014012653487068276,-0.00045632328305877934,-0.0006251202310835678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.678068392957957,-0.27625260966164716,0.0,-0.059275563785007535,-0.034381202970232394,0.0,-0.02803178650992168,0.015123720509666276,0.0,0.0,0.0,-0.20432335853576675,-0.06589700324194807,-0.003803794043404553,-0.02512713977268786,0.0,-0.010826065199715502,-0.008306418827602207,0.0,-4.222132100718362,0.06648266485759205
-0.3037379278455471,0.02727434907640688,-0.9530318696158269,-0.017044772761208065,-0.03820843696594167,0.04920995099203968,0.08145335401807456,-0.03826233046395495,0.025249230521065362,-0.0005690615517752105,0.009920881135123238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.297513044902256,-0.5542544603347785,0.0,-0.051504942349025154,0.042253091335297074,0.0,-0.005588243688856639,0.017944502149309267,0.0,0.0,0.0,-0.2669338226318355,-0.13198618786675478,-0.0868162829535348,0.023535980156490055,0.0,-0.007556688104356597,-0.006500734601701958,0.0,8.520457041604176,0.2246809189660221
-0.31930438722882876,0.0090928302492413,-0.6879437787192205,-0.06130262170519148,-0.005171908651079146,0.06720107214791403,0.05712094238826231,-0.048347969736371156,0.014225326265608018,0.002396191188267695,0.0055356427601405455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.421415065356663,-0.03734512465340752,0.0,-0.0370707341602878,0.0850157444817677,0.0,0.13285752296447764,-0.04884131567818782,0.0,0.0,0.0,-0.14235494613647454,-0.06389310564313609,-0.002306425912039397,0.006919165338788146,0.0,-0.012101065771920208,-0.017786534854343877,0.0,-0.08824819019862597,-0.005182815960475651
-0.3327386004584176,-0.017097425460814466,-0.5674537713187077,-0.07059850692749008,-0.005968869754247105,0.06729376588548927,0.019793323789323938,-0.060095312935965595,0.017036719322205025,-0.00206188951219818,-0.014509488514491662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0920250599724906,-0.06388453211103189,0.0,-0.032124840872628777,-0.0016607652391704062,0.0,0.0693904100145615,-0.007809212548392556,0.0,0.0,0.0,-0.14085896423884822,-0.05150477341243206,-0.0023820223127091517,0.010668745722089566,0.0,-0.011784352575029697,-0.0178166525704516,0.0,2.9376540429251534,0.16810374123709618
